Datum,Gemischtwarenladen,Feiertag,Sonderaktionen,Kundenfrequenz,Beleggröße,Produktverkäufe
08/06/2020,7,NEIN,NEIN,906,26.78 €,"24,253.77 €"
09/06/2020,7,NEIN,NEIN,1079,23.79 €,"25,660.06 €"
10/06/2020,7,NEIN,NEIN,837,30.58 €,"25,606.54 €"
11/06/2020,7,JA,JA,0,0.00 €,0.00 €
12/06/2020,7,NEIN,NEIN,1480,40.02 €,"59,223.67 €"
13/06/2020,7,NEIN,NEIN,1193,45.83 €,"54,671.92 €"
14/06/2020,7,NEIN,NEIN,0,0.00 €,0.00 €
15/06/2020,7,NEIN,NEIN,1986,18.01 €,"35,769.91 €"
16/06/2020,7,NEIN,NEIN,896,29.49 €,"26,435.17 €"
17/06/2020,7,NEIN,NEIN,484,45.40 €,"21,982.94 €"
18/06/2020,7,NEIN,NEIN,575,40.05 €,"23,018.56 €"
19/06/2020,7,NEIN,NEIN,1659,35.77 €,"59,354.58 €"
20/06/2020,7,NEIN,NEIN,1708,25.53 €,"43,597.90 €"
21/06/2020,7,NEIN,NEIN,0,0.00 €,0.00 €
22/06/2020,7,NEIN,NEIN,1040,32.87 €,"34,183.67 €"
23/06/2020,7,NEIN,NEIN,529,57.08 €,"30,199.21 €"
24/06/2020,7,NEIN,NEIN,781,33.09 €,"25,840.24 €"
25/06/2020,7,NEIN,NEIN,1341,19.38 €,"25,994.68 €"
26/06/2020,7,NEIN,NEIN,931,43.24 €,"40,245.05 €"
27/06/2020,7,NEIN,NEIN,1765,30.91 €,"54,543.19 €"
28/06/2020,7,NEIN,NEIN,0,0.00 €,0.00 €
29/06/2020,7,NEIN,JA,1363,43.52 €,"59,338.56 €"
30/06/2020,7,NEIN,JA,1138,34.15 €,"38,858.63 €"
01/07/2020,7,NEIN,JA,902,44.35 €,"39,993.78 €"
02/07/2020,7,NEIN,JA,943,26.65 €,"25,133.14 €"
03/07/2020,7,NEIN,JA,2077,39.28 €,"81,564.88 €"
04/07/2020,7,NEIN,JA,1400,56.17 €,"78,620.05 €"
05/07/2020,7,NEIN,JA,0,0.00 €,0.00 €
06/07/2020,7,NEIN,JA,1021,45.44 €,"46,386.08 €"
07/07/2020,7,NEIN,JA,1493,32.77 €,"48,925.44 €"
08/07/2020,7,NEIN,JA,932,31.34 €,"29,202.76 €"
09/07/2020,7,NEIN,JA,872,30.92 €,"26,958.08 €"
10/07/2020,7,NEIN,JA,2878,37.60 €,"108,204.97 €"
11/07/2020,7,NEIN,JA,2726,31.60 €,"86,165.35 €"
12/07/2020,7,NEIN,JA,0,0.00 €,0.00 €
13/07/2020,7,NEIN,JA,1152,31.70 €,"36,516.16 €"
14/07/2020,7,NEIN,JA,1217,28.62 €,"34,831.81 €"
15/07/2020,7,NEIN,JA,904,44.05 €,"39,827.59 €"
16/07/2020,7,NEIN,JA,1365,11.97 €,"16,346.73 €"
17/07/2020,7,NEIN,JA,1504,44.02 €,"66,224.37 €"
18/07/2020,7,NEIN,JA,2745,26.74 €,"73,418.96 €"
19/07/2020,7,NEIN,JA,0,0.00 €,0.00 €
20/07/2020,7,NEIN,JA,1676,26.31 €,"44,111.07 €"
21/07/2020,7,NEIN,JA,1156,31.12 €,"35,986.44 €"
22/07/2020,7,NEIN,JA,1039,34.54 €,"35,891.68 €"
23/07/2020,7,NEIN,JA,779,28.98 €,"22,574.99 €"
24/07/2020,7,NEIN,JA,1903,33.11 €,"63,014.95 €"
25/07/2020,7,NEIN,JA,2220,33.75 €,"74,913.59 €"
26/07/2020,7,NEIN,JA,0,0.00 €,0.00 €
27/07/2020,7,NEIN,JA,1398,25.62 €,"35,812.74 €"
28/07/2020,7,NEIN,JA,1666,30.34 €,"50,538.18 €"
29/07/2020,7,NEIN,JA,2407,17.38 €,"41,839.15 €"
30/07/2020,7,NEIN,JA,1080,32.10 €,"34,663.70 €"
31/07/2020,7,NEIN,JA,4249,19.50 €,"82,854.50 €"
01/08/2020,7,NEIN,JA,5115,17.66 €,"90,338.39 €"
02/08/2020,7,NEIN,JA,0,0.00 €,0.00 €
03/08/2020,7,NEIN,JA,1837,29.61 €,"54,388.40 €"
04/08/2020,7,NEIN,JA,1141,34.16 €,"38,968.35 €"
05/08/2020,7,NEIN,JA,1093,27.39 €,"29,934.48 €"
06/08/2020,7,NEIN,JA,1014,32.99 €,"33,445.50 €"
07/08/2020,7,NEIN,JA,2920,26.44 €,"77,195.78 €"
08/08/2020,7,NEIN,JA,2524,37.36 €,"94,300.34 €"
09/08/2020,7,NEIN,JA,0,0.00 €,0.00 €
10/08/2020,7,NEIN,JA,1363,30.15 €,"41,091.31 €"
11/08/2020,7,NEIN,JA,1737,25.18 €,"43,750.92 €"
12/08/2020,7,NEIN,NEIN,713,38.49 €,"27,437.83 €"
13/08/2020,7,NEIN,NEIN,570,41.28 €,"23,522.36 €"
14/08/2020,7,NEIN,NEIN,1581,39.08 €,"61,796.21 €"
15/08/2020,7,NEIN,NEIN,1015,44.84 €,"45,494.41 €"
16/08/2020,7,NEIN,NEIN,0,0.00 €,0.00 €
17/08/2020,7,NEIN,NEIN,759,35.04 €,"26,584.00 €"
18/08/2020,7,NEIN,NEIN,1025,29.10 €,"29,833.03 €"
19/08/2020,7,NEIN,NEIN,1034,22.04 €,"22,783.66 €"
20/08/2020,7,NEIN,NEIN,612,27.67 €,"16,939.00 €"
21/08/2020,7,NEIN,NEIN,2111,29.52 €,"62,296.33 €"
22/08/2020,7,NEIN,NEIN,2692,21.25 €,"57,189.12 €"
23/08/2020,7,NEIN,NEIN,0,0.00 €,0.00 €
24/08/2020,7,NEIN,NEIN,963,30.76 €,"29,612.55 €"
25/08/2020,7,NEIN,NEIN,1147,23.81 €,"27,317.14 €"
26/08/2020,7,NEIN,NEIN,712,42.70 €,"30,406.99 €"
27/08/2020,7,NEIN,NEIN,540,41.53 €,"22,426.41 €"
28/08/2020,7,NEIN,NEIN,1772,29.68 €,"52,609.87 €"
29/08/2020,7,NEIN,NEIN,927,42.49 €,"39,372.61 €"
30/08/2020,7,NEIN,NEIN,0,0.00 €,0.00 €
31/08/2020,7,NEIN,NEIN,1116,38.01 €,"42,433.85 €"
01/09/2020,7,NEIN,NEIN,1225,22.84 €,"27,972.86 €"
02/09/2020,7,NEIN,NEIN,585,37.56 €,"21,965.07 €"
03/09/2020,7,NEIN,NEIN,708,33.89 €,"24,002.63 €"
04/09/2020,7,NEIN,NEIN,1301,40.25 €,"52,384.36 €"
05/09/2020,7,NEIN,NEIN,1478,40.73 €,"60,189.87 €"
06/09/2020,7,NEIN,NEIN,0,0.00 €,0.00 €
07/09/2020,7,NEIN,NEIN,936,35.89 €,"33,598.35 €"
08/09/2020,7,NEIN,NEIN,521,50.76 €,"26,468.91 €"
09/09/2020,7,NEIN,NEIN,840,31.89 €,"26,791.73 €"
10/09/2020,7,NEIN,NEIN,754,28.84 €,"21,750.67 €"
11/09/2020,7,NEIN,NEIN,1713,30.57 €,"52,353.97 €"
12/09/2020,7,NEIN,NEIN,1094,51.08 €,"55,884.73 €"
13/09/2020,7,NEIN,NEIN,0,0.00 €,0.00 €
14/09/2020,7,NEIN,NEIN,496,41.18 €,"20,444.17 €"
15/09/2020,7,NEIN,NEIN,719,33.53 €,"24,119.31 €"
16/09/2020,7,NEIN,NEIN,937,27.22 €,"25,501.29 €"
17/09/2020,7,NEIN,NEIN,513,36.48 €,"18,725.29 €"
18/09/2020,7,NEIN,NEIN,1754,29.60 €,"51,915.21 €"
19/09/2020,7,NEIN,NEIN,1027,39.18 €,"40,249.44 €"
20/09/2020,7,NEIN,NEIN,0,0.00 €,0.00 €
21/09/2020,7,NEIN,NEIN,505,44.88 €,"22,664.88 €"
22/09/2020,7,NEIN,NEIN,805,31.82 €,"25,621.49 €"
23/09/2020,7,NEIN,NEIN,1261,25.85 €,"32,607.80 €"
24/09/2020,7,NEIN,NEIN,525,36.69 €,"19,267.17 €"
25/09/2020,7,NEIN,NEIN,1373,37.57 €,"51,591.47 €"
26/09/2020,7,NEIN,NEIN,1530,32.33 €,"49,458.03 €"
27/09/2020,7,NEIN,NEIN,0,0.00 €,0.00 €
28/09/2020,7,NEIN,NEIN,700,40.97 €,"28,692.86 €"
29/09/2020,7,NEIN,NEIN,1226,22.08 €,"27,078.79 €"
30/09/2020,7,NEIN,NEIN,998,25.70 €,"25,638.68 €"
01/10/2020,7,NEIN,NEIN,529,40.55 €,"21,467.29 €"
02/10/2020,7,NEIN,NEIN,911,34.60 €,"31,521.31 €"
03/10/2020,7,JA,JA,0,0.00 €,0.00 €
04/10/2020,7,NEIN,NEIN,0,0.00 €,0.00 €
05/10/2020,7,NEIN,NEIN,587,42.47 €,"24,909.51 €"
06/10/2020,7,NEIN,NEIN,575,41.05 €,"23,609.72 €"
07/10/2020,7,NEIN,NEIN,698,31.43 €,"21,926.31 €"
08/10/2020,7,NEIN,NEIN,450,38.58 €,"17,375.88 €"
09/10/2020,7,NEIN,NEIN,1715,37.61 €,"64,491.40 €"
10/10/2020,7,NEIN,NEIN,1150,39.87 €,"45,862.62 €"
11/10/2020,7,NEIN,NEIN,0,0.00 €,0.00 €
12/10/2020,7,NEIN,JA,1181,39.34 €,"46,465.29 €"
13/10/2020,7,NEIN,JA,844,40.86 €,"34,466.89 €"
14/10/2020,7,NEIN,JA,1075,33.07 €,"35,557.60 €"
15/10/2020,7,NEIN,JA,624,47.29 €,"29,499.33 €"
16/10/2020,7,NEIN,JA,5289,12.37 €,"65,448.59 €"
17/10/2020,7,NEIN,JA,2155,39.00 €,"84,022.39 €"
18/10/2020,7,NEIN,JA,0,0.00 €,0.00 €
19/10/2020,7,NEIN,JA,1593,29.79 €,"47,466.42 €"
20/10/2020,7,NEIN,JA,2072,20.78 €,"43,056.36 €"
21/10/2020,7,NEIN,JA,1421,22.22 €,"31,584.53 €"
22/10/2020,7,NEIN,JA,1167,28.72 €,"33,511.94 €"
23/10/2020,7,NEIN,JA,3354,24.51 €,"82,202.11 €"
24/10/2020,7,NEIN,JA,2543,33.02 €,"83,971.99 €"
25/10/2020,7,NEIN,NEIN,0,0.00 €,0.00 €
26/10/2020,7,NEIN,NEIN,826,30.70 €,"25,362.76 €"
27/10/2020,7,NEIN,NEIN,757,28.95 €,"21,900.46 €"
28/10/2020,7,NEIN,NEIN,605,37.29 €,"22,553.23 €"
29/10/2020,7,NEIN,NEIN,653,34.38 €,"22,439.81 €"
30/10/2020,7,NEIN,NEIN,969,40.01 €,"38,779.68 €"
31/10/2020,7,NEIN,NEIN,1796,30.10 €,"54,067.15 €"
01/11/2020,7,JA,JA,0,0.00 €,0.00 €
02/11/2020,7,NEIN,NEIN,871,32.98 €,"28,722.49 €"
03/11/2020,7,NEIN,NEIN,816,32.73 €,"26,700.12 €"
04/11/2020,7,NEIN,NEIN,481,41.86 €,"20,114.31 €"
05/11/2020,7,NEIN,NEIN,829,35.94 €,"29,803.77 €"
06/11/2020,7,NEIN,NEIN,1199,36.74 €,"44,061.76 €"
07/11/2020,7,NEIN,NEIN,1601,30.04 €,"48,087.78 €"
08/11/2020,7,NEIN,NEIN,0,0.00 €,0.00 €
09/11/2020,7,NEIN,NEIN,716,29.11 €,"20,840.48 €"
10/11/2020,7,NEIN,NEIN,1390,23.49 €,"32,647.02 €"
11/11/2020,7,NEIN,NEIN,1673,21.64 €,"36,192.22 €"
12/11/2020,7,NEIN,NEIN,561,34.93 €,"19,587.13 €"
13/11/2020,7,NEIN,NEIN,1723,32.09 €,"55,311.59 €"
14/11/2020,7,NEIN,NEIN,2068,23.50 €,"48,611.56 €"
15/11/2020,7,NEIN,NEIN,0,0.00 €,0.00 €
16/11/2020,7,NEIN,NEIN,1356,22.58 €,"30,624.91 €"
17/11/2020,7,NEIN,NEIN,1049,23.88 €,"25,061.12 €"
18/11/2020,7,NEIN,NEIN,727,30.29 €,"22,012.19 €"
19/11/2020,7,NEIN,NEIN,549,30.98 €,"17,004.73 €"
20/11/2020,7,NEIN,NEIN,1605,27.87 €,"44,720.33 €"
21/11/2020,7,NEIN,NEIN,1382,35.86 €,"49,568.98 €"
22/11/2020,7,NEIN,NEIN,0,0.00 €,0.00 €
23/11/2020,7,NEIN,NEIN,733,30.75 €,"22,525.79 €"
24/11/2020,7,NEIN,NEIN,394,48.02 €,"18,912.39 €"
25/11/2020,7,NEIN,NEIN,752,30.01 €,"22,560.02 €"
26/11/2020,7,NEIN,NEIN,716,31.01 €,"22,219.69 €"
27/11/2020,7,NEIN,NEIN,1689,31.91 €,"53,883.54 €"
28/11/2020,7,NEIN,NEIN,2094,27.69 €,"57,986.82 €"
29/11/2020,7,NEIN,NEIN,0,0.00 €,0.00 €
30/11/2020,7,NEIN,NEIN,1094,32.64 €,"35,717.66 €"
01/12/2020,7,NEIN,NEIN,2228,15.16 €,"33,782.38 €"
02/12/2020,7,NEIN,NEIN,697,50.24 €,"34,995.68 €"
03/12/2020,7,NEIN,NEIN,500,41.51 €,"20,736.54 €"
04/12/2020,7,NEIN,NEIN,1326,32.93 €,"43,663.00 €"
05/12/2020,7,NEIN,NEIN,2436,27.18 €,"66,228.43 €"
06/12/2020,7,NEIN,NEIN,0,0.00 €,0.00 €
07/12/2020,7,NEIN,NEIN,975,28.34 €,"27,630.53 €"
08/12/2020,7,NEIN,NEIN,644,30.12 €,"19,410.78 €"
09/12/2020,7,NEIN,NEIN,837,26.63 €,"22,279.11 €"
10/12/2020,7,NEIN,NEIN,272,40.79 €,"11,113.62 €"
11/12/2020,7,NEIN,NEIN,2291,21.58 €,"49,432.29 €"
12/12/2020,7,NEIN,NEIN,1267,49.32 €,"62,473.86 €"
13/12/2020,7,NEIN,NEIN,0,0.00 €,0.00 €
14/12/2020,7,NEIN,NEIN,920,33.65 €,"30,968.95 €"
15/12/2020,7,NEIN,NEIN,1137,25.47 €,"28,963.29 €"
16/12/2020,7,NEIN,NEIN,566,48.53 €,"27,478.35 €"
17/12/2020,7,NEIN,NEIN,688,32.33 €,"22,240.98 €"
18/12/2020,7,NEIN,NEIN,1796,27.40 €,"49,208.11 €"
19/12/2020,7,NEIN,NEIN,2476,20.25 €,"50,128.49 €"
20/12/2020,7,NEIN,NEIN,0,0.00 €,0.00 €
21/12/2020,7,NEIN,JA,1256,38.57 €,"48,447.06 €"
22/12/2020,7,NEIN,JA,1070,24.94 €,"26,694.06 €"
23/12/2020,7,NEIN,JA,1749,19.23 €,"33,626.67 €"
24/12/2020,7,NEIN,JA,409,29.67 €,"12,123.08 €"
25/12/2020,7,JA,NEIN,0,0.00 €,0.00 €
26/12/2020,7,JA,NEIN,0,0.00 €,0.00 €
27/12/2020,7,NEIN,JA,0,0.00 €,0.00 €
28/12/2020,7,NEIN,JA,2874,17.78 €,"51,106.09 €"
29/12/2020,7,NEIN,JA,978,38.72 €,"37,885.14 €"
30/12/2020,7,NEIN,JA,1084,31.65 €,"34,325.46 €"
31/12/2020,7,NEIN,JA,642,39.28 €,"25,221.80 €"
01/01/2021,7,JA,NEIN,0,0.00 €,0.00 €
02/01/2021,7,NEIN,JA,1820,41.62 €,"75,729.62 €"
03/01/2021,7,NEIN,JA,0,0.00 €,0.00 €
04/01/2021,7,NEIN,JA,1558,35.07 €,"54,656.52 €"
05/01/2021,7,NEIN,JA,1302,32.74 €,"42,628.61 €"
06/01/2021,7,NEIN,JA,942,33.70 €,"31,750.56 €"
07/01/2021,7,NEIN,NEIN,509,38.01 €,"19,339.87 €"
08/01/2021,7,NEIN,NEIN,1433,39.65 €,"56,811.47 €"
09/01/2021,7,NEIN,NEIN,2926,23.71 €,"69,384.47 €"
10/01/2021,7,NEIN,NEIN,0,0.00 €,0.00 €
11/01/2021,7,NEIN,NEIN,684,38.79 €,"26,517.49 €"
12/01/2021,7,NEIN,NEIN,380,55.29 €,"20,996.94 €"
13/01/2021,7,NEIN,NEIN,661,25.48 €,"16,846.25 €"
14/01/2021,7,NEIN,NEIN,565,45.52 €,"25,703.93 €"
15/01/2021,7,NEIN,NEIN,1193,41.96 €,"50,061.84 €"
16/01/2021,7,NEIN,NEIN,1358,32.50 €,"44,150.18 €"
17/01/2021,7,NEIN,NEIN,0,0.00 €,0.00 €
18/01/2021,7,NEIN,NEIN,1049,26.64 €,"27,944.75 €"
19/01/2021,7,NEIN,NEIN,565,49.33 €,"27,871.16 €"
20/01/2021,7,NEIN,NEIN,607,43.95 €,"26,667.12 €"
21/01/2021,7,NEIN,NEIN,852,22.24 €,"18,950.95 €"
22/01/2021,7,NEIN,NEIN,1675,36.41 €,"60,989.03 €"
23/01/2021,7,NEIN,NEIN,1773,26.35 €,"46,724.72 €"
24/01/2021,7,NEIN,NEIN,0,0.00 €,0.00 €
25/01/2021,7,NEIN,NEIN,1081,32.25 €,"34,848.43 €"
26/01/2021,7,NEIN,NEIN,934,32.19 €,"30,066.46 €"
27/01/2021,7,NEIN,NEIN,768,26.49 €,"20,346.41 €"
28/01/2021,7,NEIN,NEIN,668,32.52 €,"21,710.34 €"
29/01/2021,7,NEIN,NEIN,3921,13.97 €,"54,784.55 €"
30/01/2021,7,NEIN,NEIN,1684,31.16 €,"52,464.80 €"
31/01/2021,7,NEIN,NEIN,0,0.00 €,0.00 €
01/02/2021,7,NEIN,NEIN,664,41.42 €,"27,486.17 €"
02/02/2021,7,NEIN,NEIN,540,45.93 €,"24,814.89 €"
03/02/2021,7,NEIN,NEIN,849,37.42 €,"31,750.21 €"
04/02/2021,7,NEIN,NEIN,639,35.85 €,"22,916.74 €"
05/02/2021,7,NEIN,NEIN,1568,35.80 €,"56,149.18 €"
06/02/2021,7,NEIN,NEIN,1606,32.38 €,"52,001.80 €"
07/02/2021,7,NEIN,NEIN,0,0.00 €,0.00 €
08/02/2021,7,NEIN,NEIN,877,40.73 €,"35,717.07 €"
09/02/2021,7,NEIN,NEIN,964,29.86 €,"28,768.39 €"
10/02/2021,7,NEIN,NEIN,703,26.80 €,"18,843.37 €"
11/02/2021,7,NEIN,NEIN,804,33.00 €,"26,525.73 €"
12/02/2021,7,NEIN,NEIN,1333,35.71 €,"47,594.48 €"
13/02/2021,7,NEIN,NEIN,2083,28.05 €,"58,437.70 €"
14/02/2021,7,NEIN,NEIN,0,0.00 €,0.00 €
15/02/2021,7,NEIN,NEIN,711,32.73 €,"23,272.92 €"
16/02/2021,7,NEIN,NEIN,1236,23.90 €,"29,552.07 €"
17/02/2021,7,NEIN,NEIN,789,34.88 €,"27,515.77 €"
18/02/2021,7,NEIN,NEIN,751,27.52 €,"20,672.20 €"
19/02/2021,7,NEIN,NEIN,1275,48.30 €,"61,565.93 €"
20/02/2021,7,NEIN,NEIN,999,50.28 €,"50,250.32 €"
21/02/2021,7,NEIN,NEIN,0,0.00 €,0.00 €
22/02/2021,7,NEIN,NEIN,813,36.37 €,"29,555.33 €"
23/02/2021,7,NEIN,NEIN,1081,30.51 €,"32,989.89 €"
24/02/2021,7,NEIN,NEIN,436,49.85 €,"21,750.11 €"
25/02/2021,7,NEIN,NEIN,390,41.98 €,"16,390.99 €"
26/02/2021,7,NEIN,NEIN,995,53.43 €,"53,179.09 €"
27/02/2021,7,NEIN,NEIN,3664,20.41 €,"74,781.42 €"
28/02/2021,7,NEIN,NEIN,0,0.00 €,0.00 €
01/03/2021,7,NEIN,NEIN,788,40.05 €,"31,546.43 €"
02/03/2021,7,NEIN,NEIN,645,34.93 €,"22,518.65 €"
03/03/2021,7,NEIN,NEIN,848,26.90 €,"22,819.60 €"
04/03/2021,7,NEIN,NEIN,729,27.73 €,"20,220.94 €"
05/03/2021,7,NEIN,NEIN,1584,33.38 €,"52,865.08 €"
06/03/2021,7,NEIN,NEIN,2133,28.45 €,"60,686.92 €"
07/03/2021,7,NEIN,NEIN,0,0.00 €,0.00 €
08/03/2021,7,NEIN,NEIN,743,37.85 €,"28,124.84 €"
09/03/2021,7,NEIN,NEIN,2696,14.36 €,"38,710.33 €"
10/03/2021,7,NEIN,NEIN,609,40.19 €,"24,473.36 €"
11/03/2021,7,NEIN,NEIN,504,51.08 €,"25,749.71 €"
12/03/2021,7,NEIN,NEIN,2212,25.71 €,"56,857.05 €"
13/03/2021,7,NEIN,NEIN,2855,21.58 €,"61,609.75 €"
14/03/2021,7,NEIN,NEIN,0,0.00 €,0.00 €
15/03/2021,7,NEIN,NEIN,1016,33.23 €,"33,767.09 €"
16/03/2021,7,NEIN,NEIN,834,35.85 €,"29,909.67 €"
17/03/2021,7,NEIN,NEIN,658,37.35 €,"24,561.99 €"
18/03/2021,7,NEIN,NEIN,873,35.81 €,"31,282.35 €"
19/03/2021,7,NEIN,NEIN,1628,29.49 €,"48,017.57 €"
20/03/2021,7,NEIN,NEIN,1866,32.18 €,"60,055.14 €"
21/03/2021,7,NEIN,NEIN,0,0.00 €,0.00 €
22/03/2021,7,NEIN,NEIN,900,33.63 €,"30,257.52 €"
23/03/2021,7,NEIN,NEIN,519,46.89 €,"24,338.76 €"
24/03/2021,7,NEIN,NEIN,620,34.79 €,"21,565.01 €"
25/03/2021,7,NEIN,NEIN,782,20.70 €,"16,184.22 €"
26/03/2021,7,NEIN,NEIN,1659,28.71 €,"47,629.87 €"
27/03/2021,7,NEIN,NEIN,961,53.89 €,"51,784.28 €"
28/03/2021,7,NEIN,NEIN,0,0.00 €,0.00 €
29/03/2021,7,NEIN,JA,812,40.73 €,"33,060.07 €"
30/03/2021,7,NEIN,JA,1725,26.10 €,"45,024.01 €"
31/03/2021,7,NEIN,JA,815,41.20 €,"33,577.90 €"
01/04/2021,7,NEIN,JA,946,42.99 €,"40,680.08 €"
02/04/2021,7,JA,NEIN,0,0.00 €,0.00 €
03/04/2021,7,NEIN,JA,2169,36.52 €,"79,217.82 €"
04/04/2021,7,NEIN,JA,0,0.00 €,0.00 €
05/04/2021,7,JA,NEIN,0,0.00 €,0.00 €
06/04/2021,7,NEIN,JA,1293,33.27 €,"43,037.46 €"
07/04/2021,7,NEIN,JA,676,44.98 €,"30,405.66 €"
08/04/2021,7,NEIN,JA,809,30.16 €,"24,393.50 €"
09/04/2021,7,NEIN,JA,1968,44.67 €,"87,896.34 €"
10/04/2021,7,NEIN,JA,3113,27.56 €,"85,804.02 €"
11/04/2021,7,NEIN,NEIN,0,0.00 €,0.00 €
12/04/2021,7,NEIN,NEIN,824,38.44 €,"31,666.96 €"
13/04/2021,7,NEIN,NEIN,808,44.73 €,"36,136.19 €"
14/04/2021,7,NEIN,NEIN,830,35.84 €,"29,758.80 €"
15/04/2021,7,NEIN,NEIN,505,43.46 €,"21,936.39 €"
16/04/2021,7,NEIN,NEIN,1406,42.12 €,"59,233.77 €"
17/04/2021,7,NEIN,NEIN,1261,41.07 €,"51,809.49 €"
18/04/2021,7,NEIN,NEIN,0,0.00 €,0.00 €
19/04/2021,7,NEIN,NEIN,868,31.78 €,"27,571.43 €"
20/04/2021,7,NEIN,NEIN,816,40.52 €,"33,060.51 €"
21/04/2021,7,NEIN,NEIN,484,44.63 €,"21,617.48 €"
22/04/2021,7,NEIN,NEIN,507,38.71 €,"19,639.89 €"
23/04/2021,7,NEIN,NEIN,1522,30.15 €,"45,905.17 €"
24/04/2021,7,NEIN,NEIN,2499,17.15 €,"42,864.73 €"
25/04/2021,7,NEIN,NEIN,0,0.00 €,0.00 €
26/04/2021,7,NEIN,NEIN,612,36.43 €,"22,309.39 €"
27/04/2021,7,NEIN,NEIN,699,40.01 €,"27,960.69 €"
28/04/2021,7,NEIN,NEIN,633,34.42 €,"21,784.93 €"
29/04/2021,7,NEIN,NEIN,421,41.98 €,"17,661.92 €"
30/04/2021,7,NEIN,NEIN,1159,43.97 €,"50,947.03 €"
01/05/2021,7,JA,JA,0,0.00 €,0.00 €
02/05/2021,7,NEIN,NEIN,0,0.00 €,0.00 €
03/05/2021,7,NEIN,NEIN,1105,28.97 €,"32,010.63 €"
04/05/2021,7,NEIN,NEIN,2837,15.49 €,"43,954.73 €"
05/05/2021,7,NEIN,NEIN,703,38.92 €,"27,344.23 €"
06/05/2021,7,NEIN,NEIN,1274,21.68 €,"27,614.61 €"
07/05/2021,7,NEIN,NEIN,1297,31.45 €,"40,784.11 €"
08/05/2021,7,NEIN,NEIN,830,45.13 €,"37,465.87 €"
09/05/2021,7,NEIN,NEIN,0,0.00 €,0.00 €
10/05/2021,7,NEIN,NEIN,827,33.57 €,"27,750.28 €"
11/05/2021,7,NEIN,NEIN,853,31.44 €,"26,826.79 €"
12/05/2021,7,NEIN,NEIN,2451,12.39 €,"30,377.32 €"
13/05/2021,7,JA,JA,0,0.00 €,0.00 €
14/05/2021,7,NEIN,NEIN,2313,22.55 €,"52,159.83 €"
15/05/2021,7,NEIN,NEIN,1172,42.46 €,"49,748.70 €"
16/05/2021,7,NEIN,NEIN,0,0.00 €,0.00 €
17/05/2021,7,NEIN,NEIN,879,30.91 €,"27,170.57 €"
18/05/2021,7,NEIN,NEIN,783,26.75 €,"20,944.80 €"
19/05/2021,7,NEIN,NEIN,771,29.40 €,"22,666.44 €"
20/05/2021,7,NEIN,NEIN,742,30.54 €,"22,658.98 €"
21/05/2021,7,NEIN,NEIN,1413,37.32 €,"52,748.46 €"
22/05/2021,7,NEIN,NEIN,2148,29.90 €,"64,210.10 €"
23/05/2021,7,NEIN,NEIN,0,0.00 €,0.00 €
24/05/2021,7,JA,JA,0,0.00 €,0.00 €
25/05/2021,7,NEIN,JA,1048,32.40 €,"33,965.05 €"
26/05/2021,7,NEIN,NEIN,707,29.33 €,"20,736.74 €"
27/05/2021,7,NEIN,NEIN,625,31.97 €,"19,990.16 €"
28/05/2021,7,NEIN,NEIN,3293,18.48 €,"60,868.63 €"
29/05/2021,7,NEIN,NEIN,1828,28.66 €,"52,408.15 €"
30/05/2021,7,NEIN,NEIN,0,0.00 €,0.00 €
31/05/2021,7,NEIN,NEIN,882,32.15 €,"28,363.02 €"
01/06/2021,7,NEIN,NEIN,640,39.09 €,"25,029.58 €"
02/06/2021,7,NEIN,NEIN,632,41.25 €,"26,054.82 €"
03/06/2021,7,JA,JA,0,0.00 €,0.00 €
04/06/2021,7,NEIN,NEIN,2268,21.59 €,"48,949.31 €"
05/06/2021,7,NEIN,NEIN,1664,39.16 €,"65,164.08 €"
06/06/2021,7,NEIN,NEIN,0,0.00 €,0.00 €
07/06/2021,7,NEIN,NEIN,2198,14.10 €,"30,988.02 €"
08/06/2021,7,NEIN,NEIN,1616,14.30 €,"23,109.05 €"
09/06/2021,7,NEIN,NEIN,770,31.33 €,"24,119.91 €"
10/06/2021,7,NEIN,NEIN,972,27.35 €,"26,597.82 €"
11/06/2021,7,NEIN,NEIN,1397,44.73 €,"62,478.17 €"
12/06/2021,7,NEIN,NEIN,1341,41.62 €,"55,809.50 €"
13/06/2021,7,NEIN,NEIN,0,0.00 €,0.00 €
14/06/2021,7,NEIN,NEIN,512,50.50 €,"25,868.21 €"
15/06/2021,7,NEIN,NEIN,549,40.95 €,"22,475.85 €"
16/06/2021,7,NEIN,NEIN,842,26.21 €,"22,063.48 €"
17/06/2021,7,NEIN,NEIN,427,44.17 €,"18,846.77 €"
18/06/2021,7,NEIN,NEIN,1659,28.54 €,"47,340.93 €"
19/06/2021,7,NEIN,NEIN,1566,35.24 €,"55,184.64 €"
20/06/2021,7,NEIN,NEIN,0,0.00 €,0.00 €
21/06/2021,7,NEIN,NEIN,795,40.47 €,"32,184.71 €"
22/06/2021,7,NEIN,NEIN,1371,18.98 €,"26,030.92 €"
23/06/2021,7,NEIN,NEIN,642,48.10 €,"30,879.48 €"
24/06/2021,7,NEIN,NEIN,484,32.49 €,"15,739.16 €"
25/06/2021,7,NEIN,NEIN,1015,48.02 €,"48,738.10 €"
26/06/2021,7,NEIN,NEIN,1937,25.53 €,"49,453.85 €"
27/06/2021,7,NEIN,NEIN,0,0.00 €,0.00 €
